project_id,project_title,project_description,research_domain,project_type,budget_range,duration_months,team_expertise,location,equipment_name,equipment_category,methodology_name,methodology_type,skill_required,tool_name,tool_category
PRJ_846F63,Embedded Traffic Flow Controller for Groundwater,Structural health monitoring of a pre-stressed concrete bridge using IoT-based vibration sensors and ML-based damage classification. The methodology includes a rigorous statistical validation framework.,Civil,Mixed,5L-20L,18,"Biology, Programming, Civil Engineering","Jaipur, Rajasthan",GPS RTK System,Field Equipment,Regression Analysis,Statistical,Civil Engineering,HEC-RAS,Simulation
PRJ_846F63,Embedded Traffic Flow Controller for Groundwater,Structural health monitoring of a pre-stressed concrete bridge using IoT-based vibration sensors and ML-based damage classification. The methodology includes a rigorous statistical validation framework.,Civil,Mixed,5L-20L,18,"Biology, Programming, Civil Engineering","Jaipur, Rajasthan",Traffic Counter Sensor,Field Equipment,BIM-based Scheduling,Analytical,Civil Engineering,AutoCAD Civil 3D,Design
PRJ_846F63,Embedded Traffic Flow Controller for Groundwater,Structural health monitoring of a pre-stressed concrete bridge using IoT-based vibration sensors and ML-based damage classification. The methodology includes a rigorous statistical validation framework.,Civil,Mixed,5L-20L,18,"Biology, Programming, Civil Engineering","Jaipur, Rajasthan",Drone (Survey Grade),Field Equipment,,,,,
PRJ_846F63,Embedded Traffic Flow Controller for Groundwater,Structural health monitoring of a pre-stressed concrete bridge using IoT-based vibration sensors and ML-based damage classification. The methodology includes a rigorous statistical validation framework.,Civil,Mixed,5L-20L,18,"Biology, Programming, Civil Engineering","Jaipur, Rajasthan",Proctor Compaction Test,Lab Instrument,,,,,
PRJ_846F63,Embedded Traffic Flow Controller for Groundwater,Structural health monitoring of a pre-stressed concrete bridge using IoT-based vibration sensors and ML-based damage classification. The methodology includes a rigorous statistical validation framework.,Civil,Mixed,5L-20L,18,"Biology, Programming, Civil Engineering","Jaipur, Rajasthan",Piezometer,Field Equipment,,,,,
PRJ_EE5049,ML-Driven Earthquake Resistance Detection Framework,Smart pavement monitoring system using embedded strain gauges and piezoelectric sensors for real-time traffic load characterization. Results will be validated against publicly available benchmark datasets.,Civil,Mixed,1L-5L,24,"Electronics, Biology, Data Analysis","Chandigarh, Punjab",Compression Testing Machine (CTM),Lab Instrument,Geotechnical Boring,Experimental,Data Analysis,Python,Programming
PRJ_EE5049,ML-Driven Earthquake Resistance Detection Framework,Smart pavement monitoring system using embedded strain gauges and piezoelectric sensors for real-time traffic load characterization. Results will be validated against publicly available benchmark datasets.,Civil,Mixed,1L-5L,24,"Electronics, Biology, Data Analysis","Chandigarh, Punjab",GPS RTK System,Field Equipment,HEC-RAS Flood Modeling,Computational,Data Analysis,AutoCAD Civil 3D,Design
PRJ_EE5049,ML-Driven Earthquake Resistance Detection Framework,Smart pavement monitoring system using embedded strain gauges and piezoelectric sensors for real-time traffic load characterization. Results will be validated against publicly available benchmark datasets.,Civil,Mixed,1L-5L,24,"Electronics, Biology, Data Analysis","Chandigarh, Punjab",Penetrometer,Field Equipment,Marshall Mix Design,Experimental,Civil Engineering,SPSS,Data Analysis
PRJ_EE5049,ML-Driven Earthquake Resistance Detection Framework,Smart pavement monitoring system using embedded strain gauges and piezoelectric sensors for real-time traffic load characterization. Results will be validated against publicly available benchmark datasets.,Civil,Mixed,1L-5L,24,"Electronics, Biology, Data Analysis","Chandigarh, Punjab",Theodolite,Field Equipment,,,,,
PRJ_EE5049,ML-Driven Earthquake Resistance Detection Framework,Smart pavement monitoring system using embedded strain gauges and piezoelectric sensors for real-time traffic load characterization. Results will be validated against publicly available benchmark datasets.,Civil,Mixed,1L-5L,24,"Electronics, Biology, Data Analysis","Chandigarh, Punjab",Drone (Survey Grade),Field Equipment,,,,,
PRJ_EE5049,ML-Driven Earthquake Resistance Detection Framework,Smart pavement monitoring system using embedded strain gauges and piezoelectric sensors for real-time traffic load characterization. Results will be validated against publicly available benchmark datasets.,Civil,Mixed,1L-5L,24,"Electronics, Biology, Data Analysis","Chandigarh, Punjab",Strain Gauge,Sensor,,,,,
PRJ_8F570E,ML-Driven Pavement Design Detection Framework,Structural health monitoring of a pre-stressed concrete bridge using IoT-based vibration sensors and ML-based damage classification. Results will be validated against publicly available benchmark datasets.,Civil,Survey-based,5L-20L,18,"Civil Engineering, Biology, Programming","Pune, Maharashtra",Piezometer,Field Equipment,Non-Destructive Testing (NDT),Experimental,Civil Engineering,MS Project,Data Analysis
PRJ_8F570E,ML-Driven Pavement Design Detection Framework,Structural health monitoring of a pre-stressed concrete bridge using IoT-based vibration sensors and ML-based damage classification. Results will be validated against publicly available benchmark datasets.,Civil,Survey-based,5L-20L,18,"Civil Engineering, Biology, Programming","Pune, Maharashtra",Total Station (Survey),Field Equipment,Finite Element Analysis (FEA),Computational,Civil Engineering,HEC-RAS,Simulation
PRJ_8F570E,ML-Driven Pavement Design Detection Framework,Structural health monitoring of a pre-stressed concrete bridge using IoT-based vibration sensors and ML-based damage classification. Results will be validated against publicly available benchmark datasets.,Civil,Survey-based,5L-20L,18,"Civil Engineering, Biology, Programming","Pune, Maharashtra",Traffic Counter Sensor,Field Equipment,SCADA Monitoring,Experimental,Civil Engineering,SAP2000,Simulation
PRJ_8F570E,ML-Driven Pavement Design Detection Framework,Structural health monitoring of a pre-stressed concrete bridge using IoT-based vibration sensors and ML-based damage classification. Results will be validated against publicly available benchmark datasets.,Civil,Survey-based,5L-20L,18,"Civil Engineering, Biology, Programming","Pune, Maharashtra",Theodolite,Field Equipment,,,,ETABS,Simulation
PRJ_8F570E,ML-Driven Pavement Design Detection Framework,Structural health monitoring of a pre-stressed concrete bridge using IoT-based vibration sensors and ML-based damage classification. Results will be validated against publicly available benchmark datasets.,Civil,Survey-based,5L-20L,18,"Civil Engineering, Biology, Programming","Pune, Maharashtra",,,,,,Revit (BIM),Design
PRJ_832372,Real-Time Geotechnical Monitoring with Water Supply,Smart pavement monitoring system using embedded strain gauges and piezoelectric sensors for real-time traffic load characterization. The project will leverage open-source tools wherever possible to maximize reproducibility.,Civil,Survey-based,1L-5L,6,"Electronics, Data Analysis, Programming","Mumbai, Maharashtra",Piezometer,Field Equipment,HEC-RAS Flood Modeling,Computational,Programming,HEC-RAS,Simulation
PRJ_832372,Real-Time Geotechnical Monitoring with Water Supply,Smart pavement monitoring system using embedded strain gauges and piezoelectric sensors for real-time traffic load characterization. The project will leverage open-source tools wherever possible to maximize reproducibility.,Civil,Survey-based,1L-5L,6,"Electronics, Data Analysis, Programming","Mumbai, Maharashtra",Traffic Counter Sensor,Field Equipment,SCADA Monitoring,Experimental,Programming,ETABS,Simulation
PRJ_832372,Real-Time Geotechnical Monitoring with Water Supply,Smart pavement monitoring system using embedded strain gauges and piezoelectric sensors for real-time traffic load characterization. The project will leverage open-source tools wherever possible to maximize reproducibility.,Civil,Survey-based,1L-5L,6,"Electronics, Data Analysis, Programming","Mumbai, Maharashtra",GPS RTK System,Field Equipment,Marshall Mix Design,Experimental,Civil Engineering,SAP2000,Simulation
PRJ_832372,Real-Time Geotechnical Monitoring with Water Supply,Smart pavement monitoring system using embedded strain gauges and piezoelectric sensors for real-time traffic load characterization. The project will leverage open-source tools wherever possible to maximize reproducibility.,Civil,Survey-based,1L-5L,6,"Electronics, Data Analysis, Programming","Mumbai, Maharashtra",Penetrometer,Field Equipment,,,,,
PRJ_424D5B,Multi-Modal Groundwater Assessment System,Development of high-performance recycled aggregate concrete with industrial byproducts and ML prediction of compressive strength. Results will be validated against publicly available benchmark datasets.,Civil,Mixed,20L-1Cr,3,"Biology, Civil Engineering, Data Analysis","Delhi, NCR",Drone (Survey Grade),Field Equipment,Finite Element Analysis (FEA),Computational,Programming,Python,Programming
PRJ_424D5B,Multi-Modal Groundwater Assessment System,Development of high-performance recycled aggregate concrete with industrial byproducts and ML prediction of compressive strength. Results will be validated against publicly available benchmark datasets.,Civil,Mixed,20L-1Cr,3,"Biology, Civil Engineering, Data Analysis","Delhi, NCR",Accelerometer,Sensor,Geotechnical Boring,Experimental,Civil Engineering,Revit (BIM),Design
PRJ_424D5B,Multi-Modal Groundwater Assessment System,Development of high-performance recycled aggregate concrete with industrial byproducts and ML prediction of compressive strength. Results will be validated against publicly available benchmark datasets.,Civil,Mixed,20L-1Cr,3,"Biology, Civil Engineering, Data Analysis","Delhi, NCR",Core Cutter,Lab Instrument,HEC-RAS Flood Modeling,Computational,Programming,MS Project,Data Analysis
PRJ_424D5B,Multi-Modal Groundwater Assessment System,Development of high-performance recycled aggregate concrete with industrial byproducts and ML prediction of compressive strength. Results will be validated against publicly available benchmark datasets.,Civil,Mixed,20L-1Cr,3,"Biology, Civil Engineering, Data Analysis","Delhi, NCR",Strain Gauge,Sensor,,,,ArcGIS,Visualization
PRJ_424D5B,Multi-Modal Groundwater Assessment System,Development of high-performance recycled aggregate concrete with industrial byproducts and ML prediction of compressive strength. Results will be validated against publicly available benchmark datasets.,Civil,Mixed,20L-1Cr,3,"Biology, Civil Engineering, Data Analysis","Delhi, NCR",Total Station (Survey),Field Equipment,,,,HEC-RAS,Simulation
PRJ_735578,Deep Learning Approach to Bridge Health Monitoring,Smart pavement monitoring system using embedded strain gauges and piezoelectric sensors for real-time traffic load characterization. A web dashboard will be developed to present results in real-time.,Civil,Survey-based,20L-1Cr,6,"Electronics, Data Analysis, Biology","Kochi, Kerala",Strain Gauge,Sensor,Geotechnical Boring,Experimental,Data Analysis,STAAD Pro,Simulation
PRJ_735578,Deep Learning Approach to Bridge Health Monitoring,Smart pavement monitoring system using embedded strain gauges and piezoelectric sensors for real-time traffic load characterization. A web dashboard will be developed to present results in real-time.,Civil,Survey-based,20L-1Cr,6,"Electronics, Data Analysis, Biology","Kochi, Kerala",GPS RTK System,Field Equipment,Taguchi Optimization,Statistical,Programming,ETABS,Simulation
PRJ_735578,Deep Learning Approach to Bridge Health Monitoring,Smart pavement monitoring system using embedded strain gauges and piezoelectric sensors for real-time traffic load characterization. A web dashboard will be developed to present results in real-time.,Civil,Survey-based,20L-1Cr,6,"Electronics, Data Analysis, Biology","Kochi, Kerala",Accelerometer,Sensor,Non-Destructive Testing (NDT),Experimental,Programming,AutoCAD Civil 3D,Design
